City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Iwanai,JP,42.9744,140.5089,48.85,59,100,5.73,overcast clouds
347,Weyburn,CA,49.6668,-103.8511,59.22,36,66,10.36,broken clouds
348,Hovd,MN,48.0056,91.6419,37.96,33,0,1.48,clear sky
349,Comodoro Rivadavia,AR,-45.8667,-67.5,44.46,42,0,4.61,clear sky
350,Yuncheng,CN,35.0231,110.9928,50.99,79,49,2.66,scattered clouds
351,Tegh,AM,39.5579,46.4772,50.27,77,21,6.64,few clouds
352,Moyale,KE,3.5167,39.0584,64.56,91,77,1.86,broken clouds
353,Vila Franca Do Campo,PT,37.7167,-25.4333,64.2,96,100,26.89,moderate rain
354,Japura,ID,-0.3167,102.35,74.32,98,100,1.45,overcast clouds
355,Vardo,NO,70.3705,31.1107,23.83,72,99,23.64,light snow
356,Seoul,KR,37.5683,126.9778,51.4,85,100,5.75,light rain
357,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,75.24,97,99,1.7,overcast clouds
358,Mountain Home,US,43.133,-115.6912,51.28,66,100,31.07,light rain
359,Balsas,BR,-7.5325,-46.0356,79.23,66,89,1.83,overcast clouds
360,Linhares,BR,-19.3911,-40.0722,71.31,88,2,3.02,clear sky
361,Mogzon,RU,51.7435,111.9606,32.11,49,67,9.46,broken clouds
362,Kloulklubed,PW,7.0419,134.2556,73.9,76,100,6.33,heavy intensity rain
363,Ishinomaki,JP,38.4167,141.3,51.8,57,82,9.62,broken clouds
364,Xian,CN,34.2583,108.9286,50.81,77,26,0.94,scattered clouds
365,Turukhansk,RU,65.8167,87.9833,33.57,98,100,7.23,light snow
366,Englehart,CA,47.8169,-79.8664,50.02,25,0,9.22,clear sky
367,Khash,IR,28.2211,61.2158,67.93,42,6,2.42,clear sky
368,Fairbanks,US,64.8378,-147.7164,54.09,41,0,6.91,clear sky
369,Port Blair,IN,11.6667,92.75,78.84,94,40,1.14,mist
370,Barcelos,PT,41.5388,-8.6151,63.84,77,38,4.88,scattered clouds
371,Ponta Delgada,PT,37.7333,-25.6667,64.51,88,75,25.32,broken clouds
372,Kyra,RU,49.5776,111.9753,29.98,60,13,13.6,few clouds
373,Igrim,RU,63.1906,64.4162,26.38,96,100,10.07,light snow
374,Talisay,PH,10.2447,123.8494,82.42,78,75,5.75,broken clouds
375,Faya,SA,18.3851,42.4509,60.91,58,0,6.4,clear sky
376,Coquimbo,CL,-29.9533,-71.3436,62.33,72,0,10.36,clear sky
377,Mehamn,NO,71.0357,27.8492,24.75,63,75,24.16,broken clouds
378,Zhanaozen,KZ,43.3,52.8,69.33,38,9,8.37,clear sky
379,Kupang,ID,-10.1667,123.5833,77.92,83,47,6.06,scattered clouds
380,Srednekolymsk,RU,67.45,153.6833,18.36,86,96,7.02,overcast clouds
381,Inirida,CO,3.8653,-67.9239,76.59,93,86,1.68,light rain
382,Suez,EG,29.9737,32.5263,67.26,37,26,8.21,scattered clouds
383,Harper,LR,4.375,-7.7169,79.84,81,92,1.01,overcast clouds
384,Cherskiy,RU,68.75,161.3,18.52,91,100,10.92,overcast clouds
385,Belaya Gora,RU,68.5333,146.4167,12.79,86,80,2.77,broken clouds
386,Lubartow,PL,51.4603,22.6095,47.46,88,27,4.12,scattered clouds
387,Lishui,CN,28.4604,119.9103,61.7,95,100,5.53,overcast clouds
388,Gushikawa,JP,26.3544,127.8686,78.8,88,75,14.97,light intensity drizzle
389,Isangel,VU,-19.55,169.2667,75.52,86,100,17.63,overcast clouds
390,Kaiyuan,CN,23.6977,103.3037,64.87,80,28,2.48,scattered clouds
391,Chumikan,RU,54.7183,135.315,34.63,56,70,11.99,broken clouds
392,Khani,GE,41.9563,42.9566,42.37,93,100,3.94,overcast clouds
393,Raduzhnyy,RU,62.0961,77.475,37.69,100,100,5.64,overcast clouds
394,Trinec,CZ,49.6776,18.6708,45.05,81,53,1.92,broken clouds
395,Carauari,BR,-4.8828,-66.8958,75.96,93,99,2.04,overcast clouds
396,Malanje,AO,-9.5402,16.341,64.8,96,98,2.06,light rain
397,Henderson,US,36.0397,-114.9819,86.83,10,0,21.85,clear sky
398,Rong Kwang,TH,18.339,100.3174,82.44,77,98,1.88,light rain
399,Shaoxing,CN,30.011,120.5715,55.35,93,100,7.78,overcast clouds
400,Doha,QA,25.2867,51.5333,80.58,55,68,12.66,broken clouds
401,Kalmunai,LK,7.4167,81.8167,79.54,86,86,4.99,overcast clouds
402,Vilcun,CL,-38.65,-72.2333,45.34,90,25,3.62,scattered clouds
403,Ozernovskiy,RU,51.5,156.5167,33.42,92,99,6.08,overcast clouds
404,Yiyang,CN,28.5892,112.3283,50.9,90,100,8.77,overcast clouds
405,Tomatlan,MX,19.9333,-105.25,89.78,34,46,11.7,scattered clouds
406,Wamba,NG,8.9333,8.6,80.2,61,84,3.27,broken clouds
407,Floro,NO,61.5996,5.0328,42.76,70,100,0.0,overcast clouds
408,Buka,UZ,40.8108,69.1986,69.1,32,100,1.54,overcast clouds
409,Aguimes,ES,27.9054,-15.4461,63.23,63,75,21.0,broken clouds
410,Rawson,AR,-43.3002,-65.1023,47.71,32,63,10.25,broken clouds
411,Eatonton,US,33.3268,-83.3885,76.57,37,14,6.53,few clouds
412,Iringa,TZ,-7.7667,35.7,58.5,85,68,6.78,broken clouds
413,Ilhabela,BR,-23.7781,-45.3581,78.33,75,40,3.74,scattered clouds
414,Billings,US,45.7833,-108.5007,59.29,43,100,10.36,overcast clouds
415,Karabuk,TR,41.2049,32.6277,55.69,88,76,0.45,broken clouds
416,Vila Velha,BR,-20.3297,-40.2925,80.55,88,0,8.05,clear sky
417,Ler,SS,8.3018,30.1418,79.57,64,77,5.59,broken clouds
418,Kiunga,PG,-6.1219,141.2906,77.95,90,96,2.01,overcast clouds
419,Hanko,FI,59.8333,22.95,33.15,77,11,16.64,few clouds
420,Maragogi,BR,-9.0122,-35.2225,77.2,83,100,10.0,overcast clouds
421,Katobu,ID,-4.9408,122.5276,77.13,91,70,1.95,broken clouds
422,Harindanga,IN,22.0383,88.3214,79.75,92,10,8.08,clear sky
423,Soroti,UG,1.7146,33.6111,62.87,96,100,2.68,overcast clouds
424,Buala,SB,-8.145,159.5921,84.42,73,95,5.35,overcast clouds
425,Praia Da Vitoria,PT,38.7333,-27.0667,61.75,100,75,25.19,moderate rain
426,El Alto,PE,-4.2714,-81.2147,73.06,80,96,12.17,overcast clouds
427,Loudi,CN,27.7344,111.9944,54.28,83,81,6.15,light rain
428,Caravelas,BR,-17.7125,-39.2481,75.51,84,0,4.5,clear sky
429,Padang,ID,-0.9492,100.3543,77.4,87,100,3.83,overcast clouds
430,Talara,PE,-4.5772,-81.2719,75.96,64,0,16.11,clear sky
431,Mount Gambier,AU,-37.8333,140.7667,62.51,77,100,9.22,overcast clouds
432,San Cristobal,VE,7.7669,-72.225,73.58,87,90,1.41,overcast clouds
433,Jacqueville,CI,5.2052,-4.4146,79.47,82,100,9.19,overcast clouds
434,Camana,PE,-16.6228,-72.7111,67.46,80,97,4.65,overcast clouds
435,Chippewa Falls,US,44.9369,-91.3929,51.98,53,100,16.11,overcast clouds
436,Hamilton,US,39.1834,-84.5333,62.89,48,0,8.05,clear sky
437,Tevaitoa,PF,-16.7833,-151.5,82.22,70,4,22.68,clear sky
438,Zavyalovo,RU,54.5053,82.4484,52.2,65,88,14.18,light rain
439,Alofi,NU,-19.0595,-169.9187,80.49,89,75,17.27,light intensity shower rain
440,Dunedin,NZ,-45.8742,170.5036,54.07,72,1,1.36,clear sky
441,Yamada,JP,39.4667,141.95,50.2,46,100,5.3,overcast clouds
442,Kotido,UG,2.9806,34.1331,64.98,90,96,5.59,overcast clouds
443,Grants Pass,US,42.439,-123.3284,59.02,58,100,3.0,overcast clouds
444,Tevriz,RU,57.509,72.4042,57.94,57,100,9.22,overcast clouds
445,Hervey Bay,AU,-25.2986,152.8535,74.01,86,29,5.99,scattered clouds
446,Belmonte,BR,-15.8631,-38.8828,76.91,84,3,6.8,clear sky
447,Tutoia,BR,-2.7619,-42.2744,77.85,90,87,7.99,overcast clouds
448,Nizhniy Ufaley,RU,55.9153,59.9842,35.69,84,25,8.3,scattered clouds
449,Casas Grandes,MX,30.3667,-107.95,83.44,5,0,23.49,clear sky
450,Skjervoy,NO,70.0311,20.9714,31.46,65,100,29.68,snow
451,Hami,CN,42.8,93.45,53.56,23,70,12.19,broken clouds
452,Decatur,US,39.8403,-88.9548,60.87,72,100,14.97,overcast clouds
453,Bernay,FR,49.1667,0.6667,52.92,84,91,1.99,overcast clouds
454,Mindyak,RU,54.0231,58.7891,48.2,91,86,2.71,overcast clouds
455,Antibes,FR,43.5624,7.1278,64.15,57,0,9.22,clear sky
456,Los Llanos De Aridane,ES,28.6585,-17.9182,62.35,91,75,10.36,broken clouds
457,Zheleznodorozhnyy,RU,55.7503,38.0042,37.22,87,100,3.2,overcast clouds
458,Kailua,US,21.4022,-157.7394,84.18,66,20,11.5,few clouds
459,Aklavik,CA,68.2191,-135.0107,19.4,68,40,4.61,scattered clouds
460,Lesnoy,RU,57.6198,63.0784,37.98,74,66,12.1,broken clouds
461,La Jagua Del Pilar,CO,10.5102,-73.071,79.68,87,100,6.8,overcast clouds
462,Mahibadhoo,MV,3.7833,72.9667,84.61,73,100,8.55,overcast clouds
463,Vanderhoof,CA,54.0166,-124.0198,53.96,25,83,4.56,broken clouds
464,Namatanai,PG,-3.6667,152.4333,84.51,66,100,5.53,overcast clouds
465,Santa Maria,BR,-29.6842,-53.8069,60.1,100,40,1.14,scattered clouds
466,Boden,SE,65.8252,21.6886,28.4,88,3,3.04,clear sky
467,Laguna,US,38.421,-121.4238,75.06,33,0,5.75,clear sky
468,Souillac,MU,-20.5167,57.5167,71.98,94,20,6.91,few clouds
469,Mujiayingzi,CN,42.1167,118.7833,48.72,39,23,7.56,few clouds
470,Paamiut,GL,61.994,-49.6678,35.31,95,100,8.52,overcast clouds
471,Okegawa,JP,36.0,139.5572,62.78,51,70,6.17,broken clouds
472,Le Port,RE,-20.9373,55.2919,76.96,72,58,8.88,broken clouds
473,Lugovoy,KZ,42.9472,72.7644,54.01,47,96,5.73,overcast clouds
474,Kalengwa,ZM,-13.4659,25.0027,55.8,92,6,4.9,clear sky
475,Ballina,AU,-28.8667,153.5667,69.76,96,74,5.75,broken clouds
476,Tanout,NE,14.9709,8.8879,85.64,14,65,11.52,broken clouds
477,Kyakhta,RU,50.3508,106.4494,33.4,38,13,3.98,few clouds
478,Koumac,NC,-20.5667,164.2833,72.46,88,100,8.43,overcast clouds
479,Mingguang,CN,32.7802,117.9638,48.99,85,33,7.67,scattered clouds
480,Vigrestad,NO,58.5667,5.7,43.97,87,67,13.51,broken clouds
481,Vanavara,RU,60.34,102.2797,37.78,95,92,8.5,light rain
482,Sinnamary,GF,5.3833,-52.95,78.4,85,67,11.01,broken clouds
483,Horsham,GB,51.064,-0.3272,49.71,79,0,8.05,clear sky
484,Tifton,US,31.4505,-83.5085,78.76,29,0,6.91,clear sky
485,Riviere-Au-Renard,CA,48.9957,-64.3971,34.09,99,100,18.72,snow
486,Sundby,DK,54.864,11.793,44.02,85,60,11.07,broken clouds
487,Gizo,SB,-8.103,156.8419,84.11,71,96,3.89,overcast clouds
488,Guna,IN,24.65,77.3167,85.75,17,4,10.6,clear sky
489,Paihia,NZ,-35.2822,174.0912,62.33,95,6,9.69,clear sky
490,Paredon,MX,16.0333,-93.8667,89.28,51,15,5.06,few clouds
491,Sokolo,ML,14.7328,-6.1219,89.17,16,14,6.17,few clouds
492,Luang Prabang,LA,19.8856,102.1347,76.15,75,90,1.21,overcast clouds
493,Xiaoweizhai,CN,26.1903,107.5125,60.26,95,88,5.14,overcast clouds
494,Chara,RU,56.9064,118.2631,25.48,67,63,2.66,broken clouds
495,Sabang,ID,5.8933,95.3214,83.57,73,90,8.16,overcast clouds
496,Tazovskiy,RU,67.4667,78.7,17.38,91,100,6.62,overcast clouds
497,Prescott,US,34.54,-112.4685,74.95,16,0,17.27,smoke
498,Dapaong,TG,10.8639,0.205,86.63,45,93,5.01,overcast clouds
499,Lata,PT,40.1629,-8.3327,59.07,85,52,3.09,broken clouds
500,Ixhuatan,MX,16.3569,-94.4825,95.95,38,18,2.8,few clouds
501,Eirunepe,BR,-6.6603,-69.8736,77.2,86,30,1.05,scattered clouds
502,Choix,MX,26.7092,-108.3219,96.82,9,0,10.42,clear sky
503,Ikire,NG,7.35,4.1833,74.53,95,80,2.39,broken clouds
504,Roald,NO,62.5833,6.1333,45.75,87,75,6.91,broken clouds
505,Kovdor,RU,67.5662,30.4758,20.07,92,99,5.66,overcast clouds
506,Thunder Bay,CA,48.4001,-89.3168,40.98,38,75,17.27,broken clouds
507,Khorramshahr,IR,30.4397,48.1664,82.36,42,40,4.61,scattered clouds
508,Manokwari,ID,-0.8667,134.0833,80.87,70,96,1.92,overcast clouds
509,Jumla,NP,29.2747,82.1838,50.52,52,7,4.25,clear sky
510,Touros,BR,-5.1989,-35.4608,79.47,83,80,12.28,broken clouds
511,Oranjemund,NA,-28.55,16.4333,55.51,92,0,2.82,clear sky
512,Bourail,NC,-21.5667,165.4833,69.53,91,100,6.53,moderate rain
513,Kapoeta,SS,4.7717,33.5903,73.74,70,97,4.9,overcast clouds
514,Trinidad,BO,-14.8333,-64.9,89.58,66,20,3.44,few clouds
515,Castelo Do Piaui,BR,-5.3222,-41.5525,76.17,84,99,3.36,overcast clouds
516,Edd,ER,13.9297,41.6925,85.57,74,58,8.28,broken clouds
517,Luau,AO,-10.7073,22.2247,62.71,86,18,4.25,few clouds
518,Ust-Nera,RU,64.5667,143.2,15.06,85,99,5.79,overcast clouds
519,Erenhot,CN,43.6475,111.9767,40.41,49,100,20.4,overcast clouds
520,Pevek,RU,69.7008,170.3133,24.76,98,100,7.76,overcast clouds
521,Fort-Shevchenko,KZ,44.5086,50.263,65.39,56,23,11.77,few clouds
522,Tiksi,RU,71.6872,128.8694,11.3,90,37,5.99,scattered clouds
523,Revere,US,42.4084,-71.012,52.23,32,75,20.71,broken clouds
524,Pochutla,MX,15.7432,-96.4661,88.83,54,60,7.05,broken clouds
525,Nioro,GM,13.35,-15.75,84.24,31,1,11.23,clear sky
526,Denpasar,ID,-8.65,115.2167,78.46,94,20,2.3,few clouds
527,Avarua,CK,-21.2078,-159.775,84.25,65,20,17.27,few clouds
528,Bongandanga,CD,1.5,21.05,69.22,98,67,1.01,broken clouds
529,Jablah,SY,35.3614,35.9256,59.29,88,0,3.44,clear sky
530,Suicheng,CN,33.8963,117.9331,49.33,86,70,5.08,broken clouds
531,Aldan,RU,58.6031,125.3894,25.75,85,99,3.91,light snow
532,Tateyama,JP,34.9833,139.8667,61.11,82,95,13.18,overcast clouds
533,Hualmay,PE,-11.0964,-77.6139,67.01,88,90,7.14,overcast clouds
534,Camacha,PT,33.0833,-16.3333,58.42,77,40,11.5,scattered clouds
535,Mattru,SL,7.6244,-11.8332,73.87,92,84,7.94,heavy intensity rain
536,Kasempa,ZM,-13.4584,25.8338,56.01,93,6,5.1,clear sky
537,Wainwright,CA,52.839,-110.8572,50.97,39,81,5.37,broken clouds
538,Murray Bridge,AU,-35.1167,139.2667,66.13,66,100,5.82,moderate rain
539,Albacete,ES,38.8333,-2.0,48.18,93,0,2.3,clear sky
540,Zhaozhou,CN,45.6833,125.3167,48.97,26,29,6.58,scattered clouds
541,Deep River,CA,46.1001,-77.4995,49.75,40,2,9.31,clear sky
542,Kyshtovka,RU,56.555,76.6271,58.93,53,100,10.67,overcast clouds
543,Belgrade,RS,44.804,20.4651,49.66,92,46,6.91,scattered clouds
544,Itarema,BR,-2.9248,-39.9167,77.34,89,72,8.95,broken clouds
545,Itoman,JP,26.1247,127.6694,79.57,91,75,12.66,broken clouds
546,Wajima,JP,37.4,136.9,54.72,67,100,21.79,overcast clouds
547,Loveland,US,40.3978,-105.075,79.75,17,0,8.05,clear sky
548,Otradnoye,RU,59.7775,30.8181,37.87,60,100,8.61,overcast clouds
549,Krylovskaya,RU,46.3194,39.9711,58.23,50,96,12.41,overcast clouds
550,Muhos,FI,64.808,25.9931,26.38,87,34,2.75,scattered clouds
551,Balkanabat,TM,39.5108,54.3671,70.39,49,4,5.88,clear sky
552,Amapa,BR,1.0,-52.0,73.22,98,100,2.86,light rain
553,Trebinje,BA,42.7119,18.3442,61.16,36,0,29.93,clear sky
554,Tomobe,JP,36.35,140.3,58.8,68,72,5.08,broken clouds
555,Bay Roberts,CA,47.5999,-53.2648,39.65,89,98,3.0,overcast clouds
556,Inta,RU,66.0317,60.1659,23.54,76,21,11.14,few clouds
557,Port Hawkesbury,CA,45.6169,-61.3485,43.81,94,100,10.36,overcast clouds
558,Korla,CN,41.7597,86.1469,50.58,57,85,6.93,overcast clouds
559,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,75.56,72,73,8.16,broken clouds
560,Rupert,US,42.6191,-113.6772,58.95,38,75,4.61,broken clouds
561,Palana,RU,59.1167,159.9667,33.73,76,11,20.54,few clouds
562,Maceio,BR,-9.6658,-35.7353,78.24,83,40,3.44,scattered clouds
563,Muskogee,US,35.5834,-95.3336,73.35,68,100,10.36,overcast clouds
564,Pryazha,RU,61.6926,33.6216,31.24,78,100,5.95,overcast clouds
565,Santana,BR,-0.0583,-51.1817,75.38,100,100,5.75,moderate rain
566,Pesqueira,BR,-8.3578,-36.6964,68.18,95,88,10.56,overcast clouds
567,Bahia Honda,CU,22.9036,-83.1592,79.32,58,34,11.39,scattered clouds
568,Jizan,SA,17.3333,42.6667,86.94,61,2,2.86,clear sky
569,Bucak,TR,37.4592,30.595,54.12,70,64,4.79,broken clouds
570,Pokhara,NP,28.2333,83.9833,72.66,35,0,6.29,clear sky
571,Kolo,PL,52.2002,18.6387,46.53,81,57,2.86,broken clouds
572,Kahului,US,20.8947,-156.47,87.82,45,40,18.41,scattered clouds
573,Galesong,ID,-5.3166,119.3661,77.02,79,89,4.25,overcast clouds
574,Silifke,TR,36.3778,33.9344,67.08,37,0,4.52,clear sky
575,Beyneu,KZ,45.3167,55.2,65.71,32,17,9.75,few clouds
576,Giulianova,IT,42.7612,13.9537,56.86,86,0,9.66,clear sky
577,Esil,KZ,51.9556,66.4042,58.69,50,100,7.27,overcast clouds
578,Kaoma,ZM,-14.7833,24.8,57.72,91,49,5.68,scattered clouds
579,Sisimiut,GL,66.9395,-53.6735,25.07,96,100,3.0,light snow
580,Were Ilu,ET,10.6,39.4333,52.39,81,67,2.08,broken clouds
581,Takoradi,GH,4.8845,-1.7554,78.66,82,100,7.0,overcast clouds
582,Ust-Uda,RU,54.1742,103.0304,36.9,79,99,2.62,overcast clouds
583,Ancud,CL,-41.8697,-73.8203,45.52,79,63,2.64,broken clouds
584,Sakakah,SA,29.9697,40.2064,67.57,53,46,6.82,scattered clouds
585,Kangaatsiaq,GL,68.3065,-53.4641,25.54,84,100,2.17,overcast clouds
586,Churapcha,RU,62.0025,132.4325,25.61,86,74,7.29,broken clouds
587,Marica,BR,-22.9194,-42.8186,82.35,73,5,4.12,clear sky
588,Skovorodino,RU,53.9833,123.9167,35.28,44,100,6.69,overcast clouds
589,Neiafu,TO,-18.65,-173.9833,83.08,78,75,13.8,light rain
590,Husavik,IS,66.0449,-17.3389,42.51,67,17,4.07,few clouds
591,Rafraf,TN,37.1904,10.1837,59.32,79,100,8.32,overcast clouds
592,Taoudenni,ML,22.6783,-3.9836,85.53,10,0,7.38,clear sky
593,Beringovskiy,RU,63.05,179.3167,22.75,90,91,13.42,overcast clouds
594,Urumqi,CN,43.801,87.6005,49.15,50,0,6.71,clear sky
595,Gohana,IN,29.1333,76.7,87.73,15,55,8.05,broken clouds
596,Raymond Terrace,AU,-32.75,151.75,69.1,100,75,5.75,broken clouds
597,Svetlogorsk,BY,52.6333,29.7333,37.85,78,37,3.36,scattered clouds
598,Batagay,RU,67.6333,134.6333,16.05,88,72,0.56,broken clouds
599,Gawler,AU,-34.6,138.7333,67.24,84,100,4.76,light rain
600,Asau,RO,46.4333,26.4,49.28,100,100,5.44,overcast clouds
601,Cullera,ES,39.1667,-0.25,59.77,85,79,4.9,broken clouds
602,Sur,OM,22.5667,59.5289,87.3,43,89,8.37,overcast clouds
603,Ginda,IN,30.6945,78.4932,61.7,30,43,8.66,scattered clouds
604,Coihaique,CL,-45.5752,-72.0662,39.81,70,40,3.44,scattered clouds
605,Aksu,CN,41.1231,80.2644,53.67,52,5,7.52,clear sky
606,Palamos,ES,41.8484,3.1291,57.99,42,8,5.86,clear sky
607,Port Hardy,CA,50.6996,-127.4199,51.8,71,75,4.61,broken clouds
608,El Tigre,VE,8.8875,-64.2454,82.18,66,58,9.15,broken clouds
609,Tiarei,PF,-17.5333,-149.3333,86.02,75,37,22.53,light rain
610,Ibbenburen,DE,52.2667,7.7333,45.66,80,0,6.91,clear sky
611,Cairns,AU,-16.9167,145.7667,80.11,82,40,10.36,scattered clouds
612,Barao De Melgaco,BR,-16.1944,-55.9675,81.91,43,56,3.36,broken clouds
613,Filadelfia,US,39.9523,-75.1638,57.45,19,0,24.16,clear sky
614,Bayir,TR,37.2687,28.2167,48.72,58,37,2.06,scattered clouds
615,Jyvaskyla,FI,62.2415,25.7209,30.54,88,0,9.22,clear sky
616,Naron,ES,43.5167,-8.1528,57.6,94,13,6.22,few clouds
617,Basco,PH,20.4487,121.9702,82.69,85,4,19.51,clear sky
618,Badin,PK,24.656,68.8384,83.01,65,0,13.44,clear sky
619,Muli,MV,2.9167,73.5667,84.34,73,76,7.83,broken clouds
620,Lebedinyy,RU,58.5167,125.5167,24.06,89,100,5.08,light snow
621,Makakilo City,US,21.3469,-158.0858,82.72,53,20,16.11,few clouds
622,Karratha,AU,-20.7377,116.8463,71.78,84,100,13.11,light rain
623,Arkadelphia,US,34.1209,-93.0538,82.17,35,0,5.75,clear sky
624,Pandan,PH,14.0453,124.1694,80.78,86,57,10.42,broken clouds
625,Beinamar,TD,8.6698,15.3813,79.36,57,47,3.06,light rain
626,Kirishi,RU,59.4471,32.0205,30.52,67,96,5.23,overcast clouds
627,Martapura,ID,-3.4167,114.85,77.09,100,75,3.44,moderate rain
628,Zyryanka,RU,65.75,150.85,17.91,90,100,12.35,overcast clouds
629,Novotroitsk,RU,51.203,58.3266,56.1,59,30,5.06,scattered clouds
630,Sarangani,PH,5.4033,125.4636,82.49,78,98,15.97,overcast clouds
631,Mana,GF,5.6592,-53.7767,78.37,86,74,10.18,broken clouds
632,Khandbari,NP,27.3747,87.2039,68.05,62,4,4.09,clear sky
633,Aljezur,PT,37.3191,-8.8033,56.05,88,2,7.23,clear sky
634,Belz,FR,47.6751,-3.168,54.21,82,35,3.0,scattered clouds
635,Prince Rupert,CA,54.3161,-130.3201,50.09,71,0,13.8,clear sky
636,Hermagor,AT,46.6272,13.3672,46.33,84,29,3.98,scattered clouds
637,Port Keats,AU,-14.25,129.55,82.08,76,79,1.48,broken clouds
638,Zhigansk,RU,66.7697,123.3711,17.42,96,62,9.8,broken clouds
639,Pahrump,US,36.2083,-115.9839,80.51,8,0,8.99,clear sky
640,Clearwater,US,27.9659,-82.8001,83.91,64,0,10.36,clear sky
641,Westport,US,41.1415,-73.3579,55.94,22,0,17.27,clear sky
642,Mabaruma,GY,8.2,-59.7833,76.78,87,98,4.92,overcast clouds
643,Sambava,MG,-14.2667,50.1667,74.8,85,25,12.73,scattered clouds
644,El Dorado,US,38.7666,-120.5177,60.28,44,1,1.01,clear sky
645,Half Moon Bay,US,37.4636,-122.4286,65.28,62,0,31.07,clear sky
646,Ranfurly,NZ,-45.1333,170.1,53.08,64,0,2.15,clear sky
647,Dauphin,CA,51.1494,-100.0502,41.14,70,0,10.36,clear sky
648,Horki,BY,54.2861,30.9842,33.94,65,8,2.66,clear sky
649,Paka,MY,4.6374,103.4368,75.13,94,78,0.0,broken clouds
650,Shepsi,RU,44.0361,39.1489,56.91,93,94,2.42,overcast clouds
651,Lazaro Cardenas,MX,17.9583,-102.2,85.08,52,1,13.49,clear sky
652,Mytishchi,RU,55.9089,37.7339,37.17,86,96,2.77,overcast clouds
653,Vilyuysk,RU,63.7553,121.6247,29.43,85,68,2.82,broken clouds
654,Coolidge,US,32.9778,-111.5176,92.26,4,0,17.27,clear sky
655,Jacareacanga,BR,-6.2222,-57.7528,75.58,94,97,1.3,overcast clouds
656,Brewster,US,41.3973,-73.6171,53.28,30,3,3.0,clear sky
657,Alice Springs,AU,-23.7,133.8833,72.95,38,25,3.44,scattered clouds
658,Qorveh,IR,35.1664,47.8045,50.25,69,99,4.29,overcast clouds
659,Chiang Mai,TH,18.75,99.0,82.89,69,75,5.75,broken clouds
660,Chanute,US,37.6792,-95.4572,72.45,56,100,12.66,overcast clouds
661,Izumo,JP,35.3667,132.7667,57.15,88,75,19.57,light intensity shower rain
662,Kedougou,SN,12.5579,-12.1743,91.99,23,37,2.42,scattered clouds
663,Necochea,AR,-38.5473,-58.7368,51.19,55,90,14.65,overcast clouds
664,Saint-Ambroise,CA,48.5501,-71.3324,46.71,23,68,17.27,broken clouds
665,Santo Domingo,DO,18.5001,-69.9886,82.08,67,40,6.91,scattered clouds
666,Elizabeth City,US,36.2946,-76.2511,62.62,35,0,6.46,clear sky
667,Itaporanga,BR,-7.3044,-38.1503,77.67,69,85,5.93,overcast clouds
668,Gandai,IN,21.6667,81.1,87.69,15,36,6.89,scattered clouds
669,Ketchikan,US,55.3422,-131.6461,54.07,50,0,11.5,clear sky
670,Trat,TH,12.5,102.5,80.91,91,97,0.96,overcast clouds
671,Weymouth,US,42.2209,-70.9398,52.02,36,75,20.71,broken clouds
672,Flinders,AU,-34.5833,150.8552,69.39,82,1,4.29,clear sky
673,Ocampo,MX,21.65,-101.5,78.26,14,43,13.38,scattered clouds
674,Conceicao Da Barra,BR,-18.5933,-39.7322,74.23,83,0,4.29,clear sky
675,Kapuskasing,CA,49.4169,-82.4331,51.89,17,0,8.05,clear sky
676,Varsag,RO,46.5167,25.35,42.4,97,100,2.77,overcast clouds
677,Arenapolis,BR,-14.4503,-56.8461,81.46,49,74,1.88,broken clouds
678,Edmonton,CA,53.5501,-113.4687,55.0,40,20,9.22,few clouds
679,Kimbe,PG,-5.5502,150.1429,84.27,73,90,1.61,overcast clouds
680,Masallatah,LY,32.6167,14.0,59.0,91,92,9.69,overcast clouds
681,Juneau,US,58.3019,-134.4197,48.85,77,58,3.2,broken clouds
682,Adrar,MR,20.5022,-10.0711,76.95,11,0,7.52,clear sky
683,Ellensburg,US,46.9965,-120.5479,60.24,43,97,11.99,overcast clouds
684,Samorin,SK,48.0302,17.3097,48.22,64,0,9.22,clear sky
685,Hay River,CA,60.8156,-115.7999,37.36,65,20,6.91,few clouds
686,Seddon,AU,-37.8068,144.8916,69.26,81,75,17.27,broken clouds
687,General Pico,AR,-35.6566,-63.7568,48.54,33,18,5.7,few clouds
688,Chimore,BO,-16.9833,-65.1333,74.61,93,100,2.39,light rain
689,Springfield,US,37.2153,-93.2982,61.99,80,40,12.66,scattered clouds
690,Domoni,KM,-12.2569,44.5319,79.2,83,94,13.2,overcast clouds
691,Pangai,TO,-19.8,-174.35,80.71,69,75,21.85,broken clouds
692,Kaka,TM,37.3482,59.6143,71.2,41,5,3.24,clear sky
